Zins/Laufzeit;Produkt;Effektivzins;Laufzeit;Faktor;Nominalzins
17,9|71|;9;17,9;71;57,577;16,6
17,9|72|;9;17,9;72;58,486;16,6
18|6|;9;18;6;4,917;16,7
18|7|;9;18;7;5,631;16,7
18|8|;9;18;8;6,35;16,7
18|9|;9;18;9;7,071;16,7
18|10|;9;18;10;7,796;16,7
18|11|;9;18;11;8,523;16,7
18|12|;9;18;12;9,255;16,7
18|13|;9;18;13;9,99;16,7
18|14|;9;18;14;10,728;16,7
18|15|;9;18;15;11,468;16,7
18|16|;9;18;16;12,211;16,7
18|17|;9;18;17;12,958;16,7
18|18|;9;18;18;13,709;16,7
18|19|;9;18;19;14,463;16,7
18|20|;9;18;20;15,22;16,7
18|21|;9;18;21;15,978;16,7
18|22|;9;18;22;16,74;16,7
18|23|;9;18;23;17,507;16,7
18|24|;9;18;24;18,276;16,7
18|25|;9;18;25;19,05;16,7
18|26|;9;18;26;19,823;16,7
18|27|;9;18;27;20,603;16,7
18|28|;9;18;28;21,385;16,7
18|29|;9;18;29;22,171;16,7
18|30|;9;18;30;22,958;16,7
18|31|;9;18;31;23,752;16,7
18|32|;9;18;32;24,544;16,7
18|33|;9;18;33;25,34;16,7
18|34|;9;18;34;26,14;16,7
18|35|;9;18;35;26,945;16,7
18|36|;9;18;36;27,749;16,7
18|37|;9;18;37;28,56;16,7
18|38|;9;18;38;29,374;16,7
18|39|;9;18;39;30,189;16,7
18|40|;9;18;40;31,008;16,7
18|41|;9;18;41;31,831;16,7
18|42|;9;18;42;32,661;16,7
18|43|;9;18;43;33,489;16,7
18|44|;9;18;44;34,323;16,7
18|45|;9;18;45;35,153;16,7
18|46|;9;18;46;35,994;16,7
18|47|;9;18;47;36,835;16,7
18|48|;9;18;48;37,673;16,7
18|49|;9;18;49;38,523;16,7
18|50|;9;18;50;39,37;16,7
18|51|;9;18;51;40,229;16,7
18|52|;9;18;52;41,086;16,7
18|53|;9;18;53;41,944;16,7
18|54|;9;18;54;42,808;16,7
18|55|;9;18;55;43,671;16,7
18|56|;9;18;56;44,536;16,7
18|57|;9;18;57;45,407;16,7
18|58|;9;18;58;46,287;16,7
18|59|;9;18;59;47,157;16,7
18|60|;9;18;60;48,044;16,7
18|61|;9;18;61;48,925;16,7
18|62|;9;18;62;49,804;16,7
18|63|;9;18;63;50,696;16,7
18|64|;9;18;64;51,59;16,7
18|65|;9;18;65;52,49;16,7
18|66|;9;18;66;53,384;16,7
18|67|;9;18;67;54,287;16,7
18|68|;9;18;68;55,189;16,7
18|69|;9;18;69;56,091;16,7
18|70|;9;18;70;57,01;16,7
18|71|;9;18;71;57,918;16,7
18|72|;9;18;72;58,832;16,7
18,1|6|;9;18,1;6;4,942;16,8
18,1|7|;9;18,1;7;5,66;16,8
18,1|8|;9;18,1;8;6,384;16,8
18,1|9|;9;18,1;9;7,109;16,8
18,1|10|;9;18,1;10;7,838;16,8
18,1|11|;9;18,1;11;8,57;16,8
18,1|12|;9;18,1;12;9,305;16,8
18,1|13|;9;18,1;13;10,042;16,8
18,1|14|;9;18,1;14;10,784;16,8
18,1|15|;9;18,1;15;11,528;16,8
18,1|16|;9;18,1;16;12,278;16,8
18,1|17|;9;18,1;17;13,029;16,8
18,1|18|;9;18,1;18;13,781;16,8
18,1|19|;9;18,1;19;14,539;16,8
18,1|20|;9;18,1;20;15,3;16,8
18,1|21|;9;18,1;21;16,062;16,8
18,1|22|;9;18,1;22;16,833;16,8
18,1|23|;9;18,1;23;17,603;16,8
18,1|24|;9;18,1;24;18,377;16,8
18,1|25|;9;18,1;25;19,15;16,8
18,1|26|;9;18,1;26;19,932;16,8
18,1|27|;9;18,1;27;20,717;16,8
18,1|28|;9;18,1;28;21,503;16,8
18,1|29|;9;18,1;29;22,293;16,8
18,1|30|;9;18,1;30;23,084;16,8
18,1|31|;9;18,1;31;23,882;16,8
18,1|32|;9;18,1;32;24,678;16,8
18,1|33|;9;18,1;33;25,479;16,8
18,1|34|;9;18,1;34;26,282;16,8
18,1|35|;9;18,1;35;27,092;16,8
18,1|36|;9;18,1;36;27,908;16,8
18,1|37|;9;18,1;37;28,723;16,8
18,1|38|;9;18,1;38;29,542;16,8
18,1|39|;9;18,1;39;30,361;16,8
18,1|40|;9;18,1;40;31,184;16,8
18,1|41|;9;18,1;41;32,011;16,8
18,1|42|;9;18,1;42;32,837;16,8
18,1|43|;9;18,1;43;33,678;16,8
18,1|44|;9;18,1;44;34,508;16,8
18,1|45|;9;18,1;45;35,351;16,8
18,1|46|;9;18,1;46;36,196;16,8
18,1|47|;9;18,1;47;37,042;16,8
18,1|48|;9;18,1;48;37,884;16,8
18,1|49|;9;18,1;49;38,738;16,8
18,1|50|;9;18,1;50;39,6;16,8
18,1|51|;9;18,1;51;40,454;16,8
18,1|52|;9;18,1;52;41,315;16,8
18,1|53|;9;18,1;53;42,177;16,8
18,1|54|;9;18,1;54;43,046;16,8
18,1|55|;9;18,1;55;43,913;16,8
18,1|56|;9;18,1;56;44,793;16,8
18,1|57|;9;18,1;57;45,669;16,8
18,1|58|;9;18,1;58;46,542;16,8
18,1|59|;9;18,1;59;47,429;16,8
18,1|60|;9;18,1;60;48,32;16,8
18,1|61|;9;18,1;61;49,206;16,8
18,1|62|;9;18,1;62;50,102;16,8
18,1|63|;9;18,1;63;50,985;16,8
18,1|64|;9;18,1;64;51,884;16,8
18,1|65|;9;18,1;65;52,789;16,8
18,1|66|;9;18,1;66;53,687;16,8
18,1|67|;9;18,1;67;54,595;16,8
18,1|68|;9;18,1;68;55,516;16,8
18,1|69|;9;18,1;69;56,423;16,8
18,1|70|;9;18,1;70;57,332;16,8
18,1|71|;9;18,1;71;58,259;16,8
18,1|72|;9;18,1;72;59,177;16,8
18,2|6|;9;18,2;6;4,967;16,9
18,2|7|;9;18,2;7;5,69;16,9
18,2|8|;9;18,2;8;6,417;16,9
18,2|9|;9;18,2;9;7,146;16,9
18,2|10|;9;18,2;10;7,878;16,9
18,2|11|;9;18,2;11;8,614;16,9
18,2|12|;9;18,2;12;9,353;16,9
18,2|13|;9;18,2;13;10,094;16,9
18,2|14|;9;18,2;14;10,84;16,9
18,2|15|;9;18,2;15;11,591;16,9
18,2|16|;9;18,2;16;12,342;16,9
18,2|17|;9;18,2;17;13,097;16,9
18,2|18|;9;18,2;18;13,857;16,9
18,2|19|;9;18,2;19;14,615;16,9
18,2|20|;9;18,2;20;15,384;16,9
18,2|21|;9;18,2;21;16,151;16,9
18,2|22|;9;18,2;22;16,921;16,9
18,2|23|;9;18,2;23;17,695;16,9
18,2|24|;9;18,2;24;18,473;16,9
18,2|25|;9;18,2;25;19,255;16,9
18,2|26|;9;18,2;26;20,042;16,9
18,2|27|;9;18,2;27;20,825;16,9
18,2|28|;9;18,2;28;21,62;16,9
18,2|29|;9;18,2;29;22,414;16,9
18,2|30|;9;18,2;30;23,21;16,9
18,2|31|;9;18,2;31;24,012;16,9
18,2|32|;9;18,2;32;24,812;16,9
18,2|33|;9;18,2;33;25,617;16,9
18,2|34|;9;18,2;34;26,432;16,9
18,2|35|;9;18,2;35;27,246;16,9
18,2|36|;9;18,2;36;28,059;16,9
18,2|37|;9;18,2;37;28,878;16,9
18,2|38|;9;18,2;38;29,701;16,9
18,2|39|;9;18,2;39;30,525;16,9
18,2|40|;9;18,2;40;31,36;16,9
18,2|41|;9;18,2;41;32,192;16,9
18,2|42|;9;18,2;42;33,022;16,9
18,2|43|;9;18,2;43;33,859;16,9
18,2|44|;9;18,2;44;34,701;16,9
18,2|45|;9;18,2;45;35,549;16,9
18,2|46|;9;18,2;46;36,399;16,9
18,2|47|;9;18,2;47;37,249;16,9
18,2|48|;9;18,2;48;38,105;16,9
18,2|49|;9;18,2;49;38,954;16,9
18,2|50|;9;18,2;50;39,82;16,9
18,2|51|;9;18,2;51;40,678;16,9
18,2|52|;9;18,2;52;41,554;16,9
18,2|53|;9;18,2;53;42,421;16,9
18,2|54|;9;18,2;54;43,294;16,9
18,2|55|;9;18,2;55;44,166;16,9
18,2|56|;9;18,2;56;45,051;16,9
18,2|57|;9;18,2;57;45,931;16,9
18,2|58|;9;18,2;58;46,809;16,9
18,2|59|;9;18,2;59;47,7;16,9
18,2|60|;9;18,2;60;48,596;16,9
18,2|61|;9;18,2;61;49,486;16,9
18,2|62|;9;18,2;62;50,387;16,9
18,2|63|;9;18,2;63;51,288;16,9
18,2|64|;9;18,2;64;52,192;16,9
18,2|65|;9;18,2;65;53,088;16,9
18,2|66|;9;18,2;66;54,004;16,9
18,2|67|;9;18,2;67;54,917;16,9
18,2|68|;9;18,2;68;55,828;16,9
18,2|69|;9;18,2;69;56,754;16,9
18,2|70|;9;18,2;70;57,668;16,9
18,2|71|;9;18,2;71;58,599;16,9
18,2|72|;9;18,2;72;59,523;16,9
18,3|6|;9;18,3;6;4,994;17
18,3|7|;9;18,3;7;5,719;17
18,3|8|;9;18,3;8;6,449;17
18,3|9|;9;18,3;9;7,182;17
18,3|10|;9;18,3;10;7,92;17
18,3|11|;9;18,3;11;8,66;17
18,3|12|;9;18,3;12;9,401;17
18,3|13|;9;18,3;13;10,149;17
18,3|14|;9;18,3;14;10,896;17
18,3|15|;9;18,3;15;11,651;17
18,3|16|;9;18,3;16;12,406;17
18,3|17|;9;18,3;17;13,165;17
18,3|18|;9;18,3;18;13,929;17
18,3|19|;9;18,3;19;14,695;17
18,3|20|;9;18,3;20;15,464;17
18,3|21|;9;18,3;21;16,235;17
18,3|22|;9;18,3;22;17,013;17
18,3|23|;9;18,3;23;17,792;17
18,3|24|;9;18,3;24;18,574;17
18,3|25|;9;18,3;25;19,36;17
18,3|26|;9;18,3;26;20,146;17
18,3|27|;9;18,3;27;20,938;17
18,3|28|;9;18,3;28;21,732;17
18,3|29|;9;18,3;29;22,53;17
18,3|30|;9;18,3;30;23,336;17
18,3|31|;9;18,3;31;24,142;17
18,3|32|;9;18,3;32;24,947;17
18,3|33|;9;18,3;33;25,756;17
18,3|34|;9;18,3;34;26,575;17
18,3|35|;9;18,3;35;27,393;17
18,3|36|;9;18,3;36;28,21;17
18,3|37|;9;18,3;37;29,033;17
18,3|38|;9;18,3;38;29,861;17
18,3|39|;9;18,3;39;30,696;17
18,3|40|;9;18,3;40;31,528;17
18,3|41|;9;18,3;41;32,364;17
18,3|42|;9;18,3;42;33,207;17
18,3|43|;9;18,3;43;34,048;17
18,3|44|;9;18,3;44;34,895;17
18,3|45|;9;18,3;45;35,747;17
18,3|46|;9;18,3;46;36,601;17
18,3|47|;9;18,3;47;37,456;17
18,3|48|;9;18,3;48;38,316;17
18,3|49|;9;18,3;49;39,179;17
18,3|50|;9;18,3;50;40,04;17
18,3|51|;9;18,3;51;40,913;17
18,3|52|;9;18,3;52;41,783;17
18,3|53|;9;18,3;53;42,654;17
18,3|54|;9;18,3;54;43,532;17
18,3|55|;9;18,3;55;44,419;17
18,3|56|;9;18,3;56;45,297;17
18,3|57|;9;18,3;57;46,193;17
18,3|58|;9;18,3;58;47,076;17
18,3|59|;9;18,3;59;47,972;17
18,3|60|;9;18,3;60;48,872;17
18,3|61|;9;18,3;61;49,767;17
18,3|62|;9;18,3;62;50,672;17
18,3|63|;9;18,3;63;51,578;17
18,3|64|;9;18,3;64;52,486;17
18,3|65|;9;18,3;65;53,4;17
18,3|66|;9;18,3;66;54,308;17
18,3|67|;9;18,3;67;55,225;17
18,3|68|;9;18,3;68;56,155;17
18,3|69|;9;18,3;69;57,071;17
18,3|70|;9;18,3;70;58,004;17
18,3|71|;9;18,3;71;58,926;17
18,3|72|;9;18,3;72;59,868;17
18,4|6|;9;18,4;6;5,019;17,1
18,4|7|;9;18,4;7;5,749;17,1
18,4|8|;9;18,4;8;6,483;17,1
18,4|9|;9;18,4;9;7,22;17,1
18,4|10|;9;18,4;10;7,96;17,1
18,4|11|;9;18,4;11;8,704;17,1
18,4|12|;9;18,4;12;9,452;17,1
18,4|13|;9;18,4;13;10,201;17,1
18,4|14|;9;18,4;14;10,955;17,1
18,4|15|;9;18,4;15;11,711;17,1
18,4|16|;9;18,4;16;12,47;17,1
18,4|17|;9;18,4;17;13,237;17,1
18,4|18|;9;18,4;18;14,001;17,1
18,4|19|;9;18,4;19;14,771;17,1
18,4|20|;9;18,4;20;15,544;17,1
18,4|21|;9;18,4;21;16,323;17,1
18,4|22|;9;18,4;22;17,101;17,1
18,4|23|;9;18,4;23;17,884;17,1
18,4|24|;9;18,4;24;18,67;17,1
18,4|25|;9;18,4;25;19,46;17,1
18,4|26|;9;18,4;26;20,255;17,1
18,4|27|;9;18,4;27;21,051;17,1
18,4|28|;9;18,4;28;21,85;17,1
18,4|29|;9;18,4;29;22,652;17,1
18,4|30|;9;18,4;30;23,462;17,1
18,4|31|;9;18,4;31;24,272;17,1
18,4|32|;9;18,4;32;25,081;17,1
18,4|33|;9;18,4;33;25,901;17,1
18,4|34|;9;18,4;34;26,718;17,1
18,4|35|;9;18,4;35;27,54;17,1
18,4|36|;9;18,4;36;28,368;17,1
18,4|37|;9;18,4;37;29,196;17,1
18,4|38|;9;18,4;38;30,028;17,1
18,4|39|;9;18,4;39;30,86;17,1
18,4|40|;9;18,4;40;31,704;17,1
18,4|41|;9;18,4;41;32,544;17,1
18,4|42|;9;18,4;42;33,392;17,1
18,4|43|;9;18,4;43;34,237;17,1
18,4|44|;9;18,4;44;35,088;17,1
18,4|45|;9;18,4;45;35,945;17,1
18,4|46|;9;18,4;46;36,804;17,1
18,4|47|;9;18,4;47;37,663;17,1
18,4|48|;9;18,4;48;38,528;17,1
18,4|49|;9;18,4;49;39,395;17,1
18,4|50|;9;18,4;50;40,27;17,1
18,4|51|;9;18,4;51;41,137;17,1
18,4|52|;9;18,4;52;42,012;17,1
18,4|53|;9;18,4;53;42,898;17,1
18,4|54|;9;18,4;54;43,78;17,1
18,4|55|;9;18,4;55;44,661;17,1
18,4|56|;9;18,4;56;45,555;17,1
18,4|57|;9;18,4;57;46,444;17,1
18,4|58|;9;18,4;58;47,343;17,1
18,4|59|;9;18,4;59;48,243;17,1
18,4|60|;9;18,4;60;49,148;17,1
18,4|61|;9;18,4;61;50,047;17,1
18,4|62|;9;18,4;62;50,957;17,1
18,4|63|;9;18,4;63;51,867;17,1
18,4|64|;9;18,4;64;52,78;17,1
18,4|65|;9;18,4;65;53,699;17,1
18,4|66|;9;18,4;66;54,624;17,1
18,4|67|;9;18,4;67;55,547;17,1
18,4|68|;9;18,4;68;56,468;17,1
18,4|69|;9;18,4;69;57,402;17,1
18,4|70|;9;18,4;70;58,34;17,1
18,4|71|;9;18,4;71;59,267;17,1
18,4|72|;9;18,4;72;60,214;17,1
18,5|6|;9;18,5;6;5,044;17,1
18,5|7|;9;18,5;7;5,778;17,1
18,5|8|;9;18,5;8;6,516;17,1
18,5|9|;9;18,5;9;7,256;17,1
18,5|10|;9;18,5;10;8,002;17,1
18,5|11|;9;18,5;11;8,748;17,1
18,5|12|;9;18,5;12;9,5;17,1
18,5|13|;9;18,5;13;10,253;17,1
18,5|14|;9;18,5;14;11,011;17,1
18,5|15|;9;18,5;15;11,771;17,1
18,5|16|;9;18,5;16;12,537;17,1
18,5|17|;9;18,5;17;13,305;17,1
18,5|18|;9;18,5;18;14,076;17,1
18,5|19|;9;18,5;19;14,851;17,1
18,5|20|;9;18,5;20;15,628;17,1
18,5|21|;9;18,5;21;16,407;17,1
18,5|22|;9;18,5;22;17,194;17,1
18,5|23|;9;18,5;23;17,98;17,1
18,5|24|;9;18,5;24;18,771;17,1
18,5|25|;9;18,5;25;19,565;17,1
18,5|26|;9;18,5;26;20,364;17,1
18,5|27|;9;18,5;27;21,165;17,1
18,5|28|;9;18,5;28;21,968;17,1
18,5|29|;9;18,5;29;22,774;17,1
18,5|30|;9;18,5;30;23,588;17,1
18,5|31|;9;18,5;31;24,403;17,1
18,5|32|;9;18,5;32;25,216;17,1
18,5|33|;9;18,5;33;26,04;17,1
18,5|34|;9;18,5;34;26,86;17,1
18,5|35|;9;18,5;35;27,687;17,1
18,5|36|;9;18,5;36;28,52;17,1
18,5|37|;9;18,5;37;29,352;17,1
18,5|38|;9;18,5;38;30,188;17,1
18,5|39|;9;18,5;39;31,032;17,1
18,5|40|;9;18,5;40;31,872;17,1
18,5|41|;9;18,5;41;32,725;17,1
18,5|42|;9;18,5;42;33,568;17,1
18,5|43|;9;18,5;43;34,426;17,1
18,5|44|;9;18,5;44;35,282;17,1
18,5|45|;9;18,5;45;36,143;17,1
18,5|46|;9;18,5;46;37,006;17,1
18,5|47|;9;18,5;47;37,869;17,1
18,5|48|;9;18,5;48;38,739;17,1
18,5|49|;9;18,5;49;39,61;17,1
18,5|50|;9;18,5;50;40,49;17,1
18,5|51|;9;18,5;51;41,372;17,1
18,5|52|;9;18,5;52;42,251;17,1
18,5|53|;9;18,5;53;43,131;17,1
18,5|54|;9;18,5;54;44,028;17,1
18,5|55|;9;18,5;55;44,914;17,1
18,5|56|;9;18,5;56;45,812;17,1
18,5|57|;9;18,5;57;46,706;17,1
18,5|58|;9;18,5;58;47,61;17,1
18,5|59|;9;18,5;59;48,514;17,1
18,5|60|;9;18,5;60;49,424;17,1
18,5|61|;9;18,5;61;50,328;17,1
18,5|62|;9;18,5;62;51,242;17,1
18,5|63|;9;18,5;63;52,157;17,1
18,5|64|;9;18,5;64;53,088;17,1
18,5|65|;9;18,5;65;54,011;17,1
18,5|66|;9;18,5;66;54,928;17,1
18,5|67|;9;18,5;67;55,855;17,1
18,5|68|;9;18,5;68;56,794;17,1
18,5|69|;9;18,5;69;57,734;17,1
18,5|70|;9;18,5;70;58,662;17,1
18,5|71|;9;18,5;71;59,608;17,1
18,5|72|;9;18,5;72;60,56;17,1
18,6|6|;9;18,6;6;5,07;17,2
18,6|7|;9;18,6;7;5,807;17,2
18,6|8|;9;18,6;8;6,548;17,2
18,6|9|;9;18,6;9;7,294;17,2
18,6|10|;9;18,6;10;8,042;17,2
18,6|11|;9;18,6;11;8,794;17,2
18,6|12|;9;18,6;12;9,548;17,2
18,6|13|;9;18,6;13;10,307;17,2
18,6|14|;9;18,6;14;11,067;17,2
18,6|15|;9;18,6;15;11,834;17,2
18,6|16|;9;18,6;16;12,601;17,2
18,6|17|;9;18,6;17;13,373;17,2
18,6|18|;9;18,6;18;14,148;17,2
18,6|19|;9;18,6;19;14,927;17,2
18,6|20|;9;18,6;20;15,708;17,2
18,6|21|;9;18,6;21;16,495;17,2
18,6|22|;9;18,6;22;17,282;17,2
18,6|23|;9;18,6;23;18,072;17,2
18,6|24|;9;18,6;24;18,872;17,2
18,6|25|;9;18,6;25;19,67;17,2
18,6|26|;9;18,6;26;20,468;17,2
18,6|27|;9;18,6;27;21,273;17,2
18,6|28|;9;18,6;28;22,085;17,2
18,6|29|;9;18,6;29;22,896;17,2
18,6|30|;9;18,6;30;23,714;17,2
18,6|31|;9;18,6;31;24,533;17,2
18,6|32|;9;18,6;32;25,35;17,2
18,6|33|;9;18,6;33;26,178;17,2
18,6|34|;9;18,6;34;27,003;17,2
18,6|35|;9;18,6;35;27,841;17,2
18,6|36|;9;18,6;36;28,671;17,2
18,6|37|;9;18,6;37;29,514;17,2
18,6|38|;9;18,6;38;30,355;17,2
18,6|39|;9;18,6;39;31,196;17,2
18,6|40|;9;18,6;40;32,048;17,2
18,6|41|;9;18,6;41;32,897;17,2
18,6|42|;9;18,6;42;33,753;17,2
18,6|43|;9;18,6;43;34,615;17,2
18,6|44|;9;18,6;44;35,476;17,2
18,6|45|;9;18,6;45;36,341;17,2
18,6|46|;9;18,6;46;37,208;17,2
18,6|47|;9;18,6;47;38,076;17,2
18,6|48|;9;18,6;48;38,95;17,2
18,6|49|;9;18,6;49;39,826;17,2
18,6|50|;9;18,6;50;40,71;17,2
18,6|51|;9;18,6;51;41,596;17,2
18,6|52|;9;18,6;52;42,48;17,2
18,6|53|;9;18,6;53;43,375;17,2
18,6|54|;9;18,6;54;44,266;17,2
18,6|55|;9;18,6;55;45,167;17,2
18,6|56|;9;18,6;56;46,07;17,2
18,6|57|;9;18,6;57;46,968;17,2
18,6|58|;9;18,6;58;47,876;17,2
18,6|59|;9;18,6;59;48,786;17,2
18,6|60|;9;18,6;60;49,7;17,2
18,6|61|;9;18,6;61;50,609;17,2
18,6|62|;9;18,6;62;51,528;17,2
18,6|63|;9;18,6;63;52,46;17,2
18,6|64|;9;18,6;64;53,382;17,2
18,6|65|;9;18,6;65;54,31;17,2
18,6|66|;9;18,6;66;55,245;17,2
18,6|67|;9;18,6;67;56,177;17,2
18,6|68|;9;18,6;68;57,12;17,2
18,6|69|;9;18,6;69;58,051;17,2
18,6|70|;9;18,6;70;58,998;17,2
18,6|71|;9;18,6;71;59,948;17,2
18,6|72|;9;18,6;72;60,891;17,2
18,7|6|;9;18,7;6;5,096;17,3
18,7|7|;9;18,7;7;5,837;17,3
18,7|8|;9;18,7;8;6,582;17,3
18,7|9|;9;18,7;9;7,33;17,3
18,7|10|;9;18,7;10;8,084;17,3
18,7|11|;9;18,7;11;8,838;17,3
18,7|12|;9;18,7;12;9,598;17,3
18,7|13|;9;18,7;13;10,359;17,3
18,7|14|;9;18,7;14;11,126;17,3
18,7|15|;9;18,7;15;11,894;17,3
18,7|16|;9;18,7;16;12,665;17,3
18,7|17|;9;18,7;17;13,441;17,3
18,7|18|;9;18,7;18;14,22;17,3
18,7|19|;9;18,7;19;15,003;17,3
18,7|20|;9;18,7;20;15,792;17,3
18,7|21|;9;18,7;21;16,579;17,3
18,7|22|;9;18,7;22;17,374;17,3
18,7|23|;9;18,7;23;18,169;17,3
18,7|24|;9;18,7;24;18,968;17,3
18,7|25|;9;18,7;25;19,77;17,3
18,7|26|;9;18,7;26;20,577;17,3
18,7|27|;9;18,7;27;21,386;17,3
18,7|28|;9;18,7;28;22,203;17,3
18,7|29|;9;18,7;29;23,018;17,3
18,7|30|;9;18,7;30;23,84;17,3
18,7|31|;9;18,7;31;24,657;17,3
18,7|32|;9;18,7;32;25,484;17,3
18,7|33|;9;18,7;33;26,317;17,3
18,7|34|;9;18,7;34;27,153;17,3
18,7|35|;9;18,7;35;27,988;17,3
18,7|36|;9;18,7;36;28,829;17,3
18,7|37|;9;18,7;37;29,67;17,3
18,7|38|;9;18,7;38;30,514;17,3
18,7|39|;9;18,7;39;31,367;17,3
18,7|40|;9;18,7;40;32,224;17,3
18,7|41|;9;18,7;41;33,077;17,3
18,7|42|;9;18,7;42;33,938;17,3
18,7|43|;9;18,7;43;34,796;17,3
18,7|44|;9;18,7;44;35,669;17,3
18,7|45|;9;18,7;45;36,539;17,3
18,7|46|;9;18,7;46;37,411;17,3
18,7|47|;9;18,7;47;38,283;17,3
18,7|48|;9;18,7;48;39,161;17,3
18,7|49|;9;18,7;49;40,051;17,3
18,7|50|;9;18,7;50;40,93;17,3
18,7|51|;9;18,7;51;41,82;17,3
18,7|52|;9;18,7;52;42,719;17,3
18,7|53|;9;18,7;53;43,608;17,3
18,7|54|;9;18,7;54;44,514;17,3
18,7|55|;9;18,7;55;45,409;17,3
18,7|56|;9;18,7;56;46,316;17,3
18,7|57|;9;18,7;57;47,231;17,3
18,7|58|;9;18,7;58;48,143;17,3
18,7|59|;9;18,7;59;49,057;17,3
18,7|60|;9;18,7;60;49,976;17,3
18,7|61|;9;18,7;61;50,901;17,3
18,7|62|;9;18,7;62;51,825;17,3
18,7|63|;9;18,7;63;52,749;17,3
18,7|64|;9;18,7;64;53,676;17,3
18,7|65|;9;18,7;65;54,609;17,3
18,7|66|;9;18,7;66;55,548;17,3
18,7|67|;9;18,7;67;56,498;17,3
18,7|68|;9;18,7;68;57,433;17,3
18,7|69|;9;18,7;69;58,382;17,3
18,7|70|;9;18,7;70;59,334;17,3
18,7|71|;9;18,7;71;60,289;17,3
18,7|72|;9;18,7;72;61,236;17,3
18,8|6|;9;18,8;6;5,121;17,4
18,8|7|;9;18,8;7;5,866;17,4
18,8|8|;9;18,8;8;6,616;17,4
18,8|9|;9;18,8;9;7,368;17,4
18,8|10|;9;18,8;10;8,124;17,4
18,8|11|;9;18,8;11;8,882;17,4
18,8|12|;9;18,8;12;9,646;17,4
18,8|13|;9;18,8;13;10,411;17,4
18,8|14|;9;18,8;14;11,182;17,4
18,8|15|;9;18,8;15;11,954;17,4
18,8|16|;9;18,8;16;12,732;17,4
18,8|17|;9;18,8;17;13,512;17,4
18,8|18|;9;18,8;18;14,296;17,4
18,8|19|;9;18,8;19;15,083;17,4
18,8|20|;9;18,8;20;15,872;17,4
18,8|21|;9;18,8;21;16,663;17,4
18,8|22|;9;18,8;22;17,462;17,4
18,8|23|;9;18,8;23;18,261;17,4
18,8|24|;9;18,8;24;19,068;17,4
18,8|25|;9;18,8;25;19,875;17,4
18,8|26|;9;18,8;26;20,686;17,4
18,8|27|;9;18,8;27;21,5;17,4
18,8|28|;9;18,8;28;22,315;17,4
18,8|29|;9;18,8;29;23,139;17,4
18,8|30|;9;18,8;30;23,96;17,4
18,8|31|;9;18,8;31;24,787;17,4
18,8|32|;9;18,8;32;25,619;17,4
18,8|33|;9;18,8;33;26,456;17,4
18,8|34|;9;18,8;34;27,296;17,4
18,8|35|;9;18,8;35;28,135;17,4
18,8|36|;9;18,8;36;28,98;17,4
18,8|37|;9;18,8;37;29,825;17,4
18,8|38|;9;18,8;38;30,682;17,4
18,8|39|;9;18,8;39;31,531;17,4
18,8|40|;9;18,8;40;32,392;17,4
18,8|41|;9;18,8;41;33,258;17,4
18,8|42|;9;18,8;42;34,122;17,4
18,8|43|;9;18,8;43;34,985;17,4
18,8|44|;9;18,8;44;35,863;17,4
18,8|45|;9;18,8;45;36,737;17,4
18,8|46|;9;18,8;46;37,613;17,4
18,8|47|;9;18,8;47;38,49;17,4
18,8|48|;9;18,8;48;39,382;17,4
18,8|49|;9;18,8;49;40,267;17,4
18,8|50|;9;18,8;50;41,16;17,4
18,8|51|;9;18,8;51;42,055;17,4
18,8|52|;9;18,8;52;42,948;17,4
18,8|53|;9;18,8;53;43,852;17,4
18,8|54|;9;18,8;54;44,752;17,4
18,8|55|;9;18,8;55;45,662;17,4
18,8|56|;9;18,8;56;46,574;17,4
18,8|57|;9;18,8;57;47,493;17,4
18,8|58|;9;18,8;58;48,41;17,4
18,8|59|;9;18,8;59;49,329;17,4
18,8|60|;9;18,8;60;50,252;17,4
18,8|61|;9;18,8;61;51,182;17,4
18,8|62|;9;18,8;62;52,11;17,4
18,8|63|;9;18,8;63;53,039;17,4
18,8|64|;9;18,8;64;53,984;17,4
18,8|65|;9;18,8;65;54,921;17,4
18,8|66|;9;18,8;66;55,865;17,4
18,8|67|;9;18,8;67;56,806;17,4
18,8|68|;9;18,8;68;57,76;17,4
18,8|69|;9;18,8;69;58,713;17,4
18,8|70|;9;18,8;70;59,67;17,4
18,8|71|;9;18,8;71;60,63;17,4
18,8|72|;9;18,8;72;61,582;17,4
18,9|6|;9;18,9;6;5,146;17,5
18,9|7|;9;18,9;7;5,896;17,5
18,9|8|;9;18,9;8;6,648;17,5
18,9|9|;9;18,9;9;7,404;17,5
18,9|10|;9;18,9;10;8,164;17,5
18,9|11|;9;18,9;11;8,928;17,5
18,9|12|;9;18,9;12;9,694;17,5
18,9|13|;9;18,9;13;10,463;17,5
18,9|14|;9;18,9;14;11,238;17,5
18,9|15|;9;18,9;15;12,014;17,5
18,9|16|;9;18,9;16;12,796;17,5
18,9|17|;9;18,9;17;13,58;17,5
18,9|18|;9;18,9;18;14,368;17,5
18,9|19|;9;18,9;19;15,159;17,5
18,9|20|;9;18,9;20;15,952;17,5
18,9|21|;9;18,9;21;16,751;17,5
18,9|22|;9;18,9;22;17,55;17,5
18,9|23|;9;18,9;23;18,358;17,5
18,9|24|;9;18,9;24;19,164;17,5
